CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,target,Age,Unemployed,Years_Employed
M,1,1,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,1,Unknown,2.0,0,29,0,2.712328767123288
M,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,1,0,0,0,Unknown,2.0,0,28,0,7.271232876712329
M,1,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Drivers,1.0,0,26,0,2.276712328767123
M,1,1,0,153000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,Drivers,2.0,0,51,0,4.054794520547945
M,1,0,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1.0,0,47,0,7.208219178082191
F,1,1,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Sales staff,1.0,0,40,0,5.635616438356164
M,1,1,0,139500.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,Managers,2.0,0,23,0,0.7205479452054795
F,0,1,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,58,1,0.0
F,0,1,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Managers,2.0,0,49,0,16.63013698630137
M,1,0,0,1125000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,1,0,0,0,Managers,2.0,0,43,0,4.50958904109589
M,0,1,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,3.0,0,44,0,2.747945205479452
F,0,1,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Unknown,1.0,0,44,0,7.4301369863013695
M,1,1,1,292500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Unknown,3.0,0,34,0,9.101369863013698
M,0,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,High skill tech staff,3.0,0,32,0,4.857534246575343
M,1,0,0,405000.0,Working,Higher education,Married,House / apartment,1,1,1,0,High skill tech staff,2.0,0,51,0,8.767123287671232
F,0,0,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0,47,0,8.438356164383562
F,1,1,0,301500.0,Pensioner,Higher education,Married,House / apartment,1,0,1,0,Unknown,2.0,0,57,1,0.0
M,1,1,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,1,Drivers,4.0,0,29,0,1.1287671232876713
F,0,0,0,270000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,1,1,1,0,Sales staff,1.0,0,46,0,3.1232876712328768
F,0,1,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,3.0,0,43,0,1.1342465753424658
F,1,1,1,157500.0,Working,Incomplete higher,Civil marriage,House / apartment,1,0,0,0,Unknown,3.0,0,35,0,7.542465753424658
M,0,1,1,405000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,3.0,0,32,0,5.523287671232877
F,0,0,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0,42,0,0.7890410958904109
M,1,0,0,157500.0,State servant,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,0,Laborers,1.0,0,23,0,3.3863013698630136
F,1,1,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,3.0,0,41,0,5.358904109589041
F,1,0,0,112500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Core staff,2.0,0,29,0,1.8
F,0,1,0,167400.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,52,1,0.0
F,1,1,0,157500.0,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,1.0,0,63,1,0.0
F,0,0,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,0,57,0,10.36986301369863
M,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0,36,0,0.5068493150684932
M,1,1,0,225000.0,Working,Incomplete higher,Married,House / apartment,1,0,1,0,Drivers,2.0,0,57,0,2.263013698630137
M,0,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Laborers,1.0,0,47,0,6.131506849315069
F,0,1,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0,42,0,2.4383561643835616
M,0,1,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,3.0,0,33,0,6.06027397260274
F,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,High skill tech staff,2.0,0,27,0,1.4246575342465753
F,0,0,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Unknown,2.0,0,54,1,0.0
F,0,1,0,67500.0,Pensioner,Lower secondary,Single / not married,House / apartment,1,0,0,0,Unknown,1.0,0,60,1,0.0
M,1,1,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3.0,0,37,0,6.380821917808219
M,1,0,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,4.0,0,38,0,7.2
M,0,1,2,225000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Core staff,4.0,0,40,0,0.3808219178082191
M,1,0,2,166500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Core staff,4.0,0,33,0,3.2849315068493152
M,1,0,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0,36,0,2.0876712328767124
F,0,0,2,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,1,0,Core staff,4.0,0,38,0,0.6794520547945205
F,0,1,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Accountants,3.0,0,43,0,1.547945205479452
F,0,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0,37,0,3.641095890410959
F,0,1,1,391500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Unknown,3.0,0,38,0,8.293150684931506
F,0,0,2,225000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Sales staff,4.0,0,33,0,6.468493150684932
F,0,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,3.0,0,27,0,8.684931506849315
F,1,0,0,360000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Accountants,2.0,0,35,0,6.2904109589041095
F,0,1,2,189000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Unknown,4.0,0,37,0,0.9616438356164384
F,0,1,1,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Unknown,3.0,0,52,1,0.0
F,1,1,1,135000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Sales staff,2.0,0,32,0,1.7753424657534247
M,1,0,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,2.0,0,49,0,14.273972602739724
F,1,0,0,562500.0,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2.0,0,40,0,7.76986301369863
F,0,1,0,148500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,2.0,0,48,0,2.4356164383561643
F,1,1,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Core staff,1.0,0,50,0,5.764383561643836
M,1,1,1,247500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,3.0,0,25,0,0.6356164383561644
F,0,1,0,202500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,1,0,1,0,Unknown,1.0,0,64,1,0.0
F,1,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2.0,0,35,0,4.235616438356164
F,0,0,2,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,1,0,Sales staff,4.0,0,37,0,8.901369863013699
M,1,0,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,51,1,0.0
F,0,1,0,315000.0,Working,Higher education,Married,House / apartment,1,0,0,1,Accountants,2.0,0,37,0,0.547945205479452
F,0,1,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Unknown,1.0,0,40,0,3.602739726027397
F,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,1,High skill tech staff,2.0,0,48,0,5.46027397260274
F,0,0,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,High skill tech staff,4.0,0,33,0,2.6904109589041094
M,1,1,1,139500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,3.0,0,39,0,15.224657534246576
M,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,High skill tech staff,1.0,0,29,0,8.134246575342466
F,0,1,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,54,0,12.550684931506847
F,0,0,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,0,0,0,Accountants,1.0,0,48,0,0.9287671232876712
F,0,1,0,99000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,1,1,0,Sales staff,1.0,0,28,0,3.764383561643836
F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0,56,0,6.358904109589041
F,1,0,0,360000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Managers,2.0,0,27,0,5.654794520547945
M,0,0,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0,28,0,1.926027397260274
F,0,1,0,121500.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,1,0,Unknown,1.0,0,47,0,6.6219178082191785
F,1,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,4.0,0,41,0,18.846575342465755
F,1,0,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Medicine staff,2.0,0,41,0,0.6219178082191781
F,1,1,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,0,Sales staff,2.0,0,38,0,10.438356164383562
M,1,1,1,427500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3.0,0,41,0,0.96986301369863
F,0,0,1,180000.0,State servant,Higher education,Married,House / apartment,1,1,1,1,Core staff,3.0,0,38,0,6.849315068493151
F,0,0,0,135000.0,Commercial associate,Higher education,Married,With parents,1,0,0,1,Core staff,2.0,0,42,0,1.1315068493150684
F,1,1,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,0,Unknown,2.0,0,32,0,9.556164383561644
F,0,1,1,81000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,Unknown,2.0,0,25,0,3.536986301369863
F,0,1,0,225000.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,Unknown,2.0,0,65,1,0.0
F,0,1,0,157500.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0,60,0,29.04109589041096
F,0,1,0,180000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,0,Core staff,2.0,0,44,0,20.194520547945206
F,0,0,0,207000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,40,0,13.873972602739729
F,0,1,1,121500.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,Unknown,2.0,0,37,0,4.441095890410959
F,1,0,1,184500.0,Working,Higher education,Separated,With parents,1,1,0,0,Core staff,2.0,0,36,0,12.183561643835615
M,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,1,Drivers,2.0,0,52,0,4.301369863013699
F,0,1,1,234000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Core staff,2.0,0,56,0,22.016438356164382
F,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,4.0,0,35,0,9.841095890410958
M,1,1,1,247500.0,Working,Higher education,Married,Municipal apartment,1,0,1,0,Sales staff,3.0,0,42,0,0.4383561643835616
F,1,1,1,315000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,3.0,1,38,0,0.8
M,1,1,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,High skill tech staff,2.0,0,32,0,4.791780821917809
M,0,0,2,225000.0,Working,Higher education,Civil marriage,House / apartment,1,1,0,0,Laborers,4.0,0,45,0,8.46027397260274
F,0,0,0,157500.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,Unknown,2.0,0,59,1,0.0
F,0,0,1,76500.0,Working,Higher education,Civil marriage,House / apartment,1,1,0,0,Accountants,3.0,0,34,0,1.356164383561644
F,0,0,0,33300.0,Pensioner,Secondary / secondary special,Married,Office apartment,1,0,0,0,Unknown,2.0,0,53,1,0.0
M,1,0,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,Unknown,2.0,0,33,0,8.961643835616439
M,1,1,0,184500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2.0,0,33,0,3.287671232876712
F,0,1,0,90000.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,Unknown,2.0,0,61,1,0.0
F,0,1,0,360000.0,Pensioner,Higher education,Married,House / apartment,1,0,1,0,Unknown,2.0,0,62,1,0.0
M,1,1,0,405000.0,Working,Higher education,Married,House / apartment,1,1,0,1,Unknown,2.0,0,32,0,5.013698630136986
F,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,64,0,1.284931506849315
M,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Drivers,2.0,0,31,0,6.761643835616439
F,0,0,0,112500.0,Working,Secondary / secondary special,Married,With parents,1,0,1,0,Unknown,2.0,0,54,0,3.263013698630137
M,1,0,0,171000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,0,Laborers,1.0,0,26,0,0.4273972602739726
M,1,0,0,540000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,0,Sales staff,1.0,0,28,0,4.7315068493150685
F,0,1,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,2.0,0,39,0,20.126027397260277
F,1,0,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Medicine staff,1.0,0,27,0,3.0356164383561643
F,0,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Secretaries,2.0,0,54,0,21.145205479452056
M,0,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,2.0,0,40,0,9.63835616438356
F,0,0,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0,43,0,5.6219178082191785
F,0,0,1,99000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,1,0,1,0,Accountants,3.0,0,44,0,8.967123287671233
M,1,0,2,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,0,Managers,4.0,0,30,0,1.8
F,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,54,0,3.0904109589041098
F,0,0,0,112500.0,Commercial associate,Secondary / secondary special,Married,With parents,1,0,0,0,Unknown,2.0,0,46,0,2.249315068493151
F,0,1,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,28,0,0.3753424657534246
F,0,1,0,202500.0,Working,Higher education,Married,House / apartment,1,1,1,0,Accountants,2.0,0,35,0,2.2
F,0,0,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,1,0,1,1,Medicine staff,1.0,0,53,0,33.78630136986301
M,0,1,1,180000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Drivers,3.0,0,38,0,3.5232876712328767
F,1,1,0,337500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Sales staff,1.0,0,54,0,8.893150684931507
M,1,1,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,4.0,0,35,0,13.186301369863012
F,1,0,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,Sales staff,4.0,0,29,0,1.0986301369863014
M,1,1,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,4.0,0,35,0,13.186301369863012
F,0,1,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2.0,0,53,0,22.334246575342465
M,0,1,0,180000.0,Commercial associate,Higher education,Single / not married,With parents,1,0,1,0,High skill tech staff,1.0,0,26,0,3.408219178082192
M,0,0,0,67500.0,Working,Higher education,Single / not married,With parents,1,1,1,0,Laborers,1.0,0,32,0,6.101369863013699
F,1,1,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,Laborers,2.0,0,42,0,8.767123287671232
M,1,1,0,220500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,63,1,0.0
F,1,1,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,2.0,0,36,0,2.0904109589041098
M,0,1,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,4.0,0,35,0,4.134246575342465
F,0,1,1,247500.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,3.0,0,37,0,11.76986301369863
M,0,1,2,675000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,0,Drivers,4.0,0,38,0,18.86575342465753
F,1,1,0,90000.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,Unknown,2.0,0,58,1,0.0
M,0,0,0,90000.0,Working,Higher education,Single / not married,With parents,1,1,0,0,Laborers,1.0,0,31,0,2.723287671232877
F,0,1,1,166500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Unknown,3.0,0,33,0,4.975342465753425
F,0,1,0,67500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,1.0,0,66,1,0.0
F,0,0,2,112500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Laborers,3.0,0,39,0,0.5150684931506849
F,0,1,0,117000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,1,0,1,0,Unknown,1.0,0,65,1,0.0
M,1,0,0,225000.0,Working,Secondary / secondary special,Married,Office apartment,1,0,0,1,Drivers,2.0,0,41,0,2.7260273972602738
F,0,1,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0,37,0,15.035616438356165
